purchase_time,account_id,ip,product_id,amount,num_tickets,scalp_flag
2025-02-14T18:55:00+00:00,A0064,202.212.162.132,P003,60.88,1,0
2025-02-14T19:13:00+00:00,A0008,231.219.172.234,P013,92.66,1,0
2025-02-14T21:03:00+00:00,A0033,173.30.158.42,P014,23.11,1,0
2025-02-14T21:26:00+00:00,A0081,25.24.190.53,P017,67.54,1,0
2025-02-14T22:11:00+00:00,A0021,73.3.54.181,P004,46.83,1,0
2025-02-14T22:30:00+00:00,A0051,105.12.219.111,P007,26.06,1,0
2025-02-15T00:45:00+00:00,A0057,208.211.160.122,P001,62.89,1,0
2025-02-15T01:24:00+00:00,A0037,88.218.23.78,P015,45.32,1,0
2025-02-15T01:36:00+00:00,A0028,137.121.33.197,P015,100.21,1,0
2025-02-15T01:39:00+00:00,A0036,247.1.152.27,P000,59.98,1,0
2025-02-15T02:15:00+00:00,A0005,222.55.70.24,P012,62.88,1,0
2025-02-15T03:46:00+00:00,A0016,102.84.212.168,P007,30.73,1,0
2025-02-15T06:13:00+00:00,A0001,34.105.191.127,P016,65.91,1,0
2025-02-15T06:16:00+00:00,A0039,193.7.195.18,P018,1.0,1,0
2025-02-15T06:43:00+00:00,A0047,137.144.252.109,P013,91.04,1,0
2025-02-15T07:08:00+00:00,A0002,137.153.13.222,P012,5.94,1,0
2025-02-15T07:50:00+00:00,A0071,234.104.68.200,P014,71.79,1,0
2025-02-15T09:01:00+00:00,A0047,177.190.247.208,P007,86.24,1,0
2025-02-15T09:14:00+00:00,A0058,217.216.179.131,P011,76.17,1,0
2025-02-15T09:46:00+00:00,A0093,120.66.59.110,P010,70.34,1,0
2025-02-15T09:47:00+00:00,A0093,12.7.236.104,P007,69.97,1,0
2025-02-15T10:20:00+00:00,A0051,152.133.219.241,P013,35.83,1,0
2025-02-15T10:50:00+00:00,A0072,249.63.13.14,P003,56.15,1,0
2025-02-15T10:54:00+00:00,A0002,52.19.60.249,P017,98.92,1,0
2025-02-15T11:32:00+00:00,A0035,14.145.248.77,P008,44.53,1,0
2025-02-15T12:06:00+00:00,A0056,184.250.56.138,P016,35.98,1,0
2025-02-15T13:40:00+00:00,A0077,236.149.83.219,P012,23.73,1,0
2025-02-15T13:51:00+00:00,A0065,96.7.166.167,P015,41.26,1,0
2025-02-15T13:59:00+00:00,A0087,19.205.179.24,P001,128.14,1,0
2025-02-15T15:22:00+00:00,A0021,238.137.36.209,P016,65.63,1,0
2025-02-15T15:45:00+00:00,A0048,230.141.74.175,P015,58.2,1,0
2025-02-15T16:06:00+00:00,A0094,76.115.144.203,P017,172.25,1,0
2025-02-15T17:38:00+00:00,A0062,231.159.182.149,P010,49.59,1,0
2025-02-15T17:40:00+00:00,A0068,123.163.254.223,P013,47.27,1,0
2025-02-15T17:41:00+00:00,A0031,249.106.142.45,P009,57.11,1,0
2025-02-15T17:57:00+00:00,A0067,205.239.8.8,P002,69.07,1,0
2025-02-15T18:02:00+00:00,A0007,16.24.170.160,P010,36.45,1,0
2025-02-15T18:05:00+00:00,A0098,168.55.105.106,P001,37.17,1,0
2025-02-15T19:17:00+00:00,A0033,78.59.175.246,P019,45.91,1,0
2025-02-15T20:07:00+00:00,A0096,21.166.200.200,P012,16.78,1,0
2025-02-15T21:39:00+00:00,A0063,185.100.66.239,P010,69.77,1,0
2025-02-16T02:01:00+00:00,A0069,184.107.147.54,P018,51.45,1,0
2025-02-16T03:12:00+00:00,A0032,171.184.129.147,P001,60.94,1,0
2025-02-16T03:30:00+00:00,A0053,159.219.194.177,P017,48.66,1,0
2025-02-16T03:31:00+00:00,A0033,183.212.134.162,P002,13.06,1,0
2025-02-16T04:34:00+00:00,A0007,43.233.109.88,P004,84.22,1,0
2025-02-16T05:14:00+00:00,A0074,180.120.166.175,P007,56.81,1,0
2025-02-16T06:43:00+00:00,A0058,210.22.172.39,P005,1.0,1,0
2025-02-16T07:29:00+00:00,A0018,60.69.148.22,P005,66.91,1,0
2025-02-16T07:35:00+00:00,A0062,225.225.149.175,P012,70.19,1,0
2025-02-16T08:31:00+00:00,A0073,62.74.44.209,P018,51.32,1,0
2025-02-16T08:34:00+00:00,A0096,143.22.139.154,P001,46.57,1,0
2025-02-16T09:15:00+00:00,A0094,5.33.90.236,P000,45.58,1,0
2025-02-16T09:35:00+00:00,A0038,197.154.84.215,P000,66.97,1,0
2025-02-16T10:01:00+00:00,A0076,121.174.26.254,P019,30.28,1,0
2025-02-16T10:33:00+00:00,A0075,185.253.1.111,P001,79.81,1,0
2025-02-16T10:44:00+00:00,A0074,41.218.64.134,P006,46.14,1,0
2025-02-16T11:33:00+00:00,A0007,155.77.217.103,P008,78.22,1,0
2025-02-16T12:42:00+00:00,A0054,136.24.119.133,P012,37.57,1,0
2025-02-16T12:45:00+00:00,A0063,25.101.112.132,P001,37.49,1,0
2025-02-16T14:08:00+00:00,A0098,231.112.236.246,P017,54.17,1,0
2025-02-16T14:14:00+00:00,A0088,8.226.219.52,P015,49.83,1,0
2025-02-16T16:44:00+00:00,A0027,208.67.162.90,P012,36.13,1,0
2025-02-16T17:40:00+00:00,A0057,233.86.189.65,P001,50.41,1,0
2025-02-16T18:06:00+00:00,A0023,218.71.243.19,P008,44.04,1,0
2025-02-16T18:13:00+00:00,A0014,208.163.180.186,P009,36.74,1,0
2025-02-16T19:41:00+00:00,A0040,222.203.134.232,P016,67.29,1,0
2025-02-16T19:47:00+00:00,A0013,178.52.20.161,P013,46.87,1,0
2025-02-16T20:11:00+00:00,A0032,248.176.168.225,P001,23.67,1,0
2025-02-16T20:22:00+00:00,A0059,36.56.166.248,P009,195.74,1,0
2025-02-16T20:39:00+00:00,A0045,207.138.254.18,P009,81.02,1,0
2025-02-16T21:21:00+00:00,A0097,180.229.140.56,P014,40.1,1,0
2025-02-16T21:24:00+00:00,A0006,237.49.211.94,P017,44.65,1,0
2025-02-16T22:18:00+00:00,A0009,225.152.31.91,P005,38.57,1,0
2025-02-16T23:20:00+00:00,A0005,68.207.85.24,P017,26.79,1,0
2025-02-16T23:32:00+00:00,A0065,42.182.142.83,P004,30.33,1,0
2025-02-16T23:42:00+00:00,A0049,54.62.136.175,P015,80.07,1,0
2025-02-17T00:03:00+00:00,A0026,103.231.254.49,P016,58.58,1,0
2025-02-17T00:42:00+00:00,A0027,249.249.245.83,P004,45.95,1,0
2025-02-17T00:53:00+00:00,A0048,76.166.83.63,P001,60.74,1,0
2025-02-17T02:10:00+00:00,A0007,64.49.48.46,P019,47.62,1,0
2025-02-17T03:18:00+00:00,A0061,216.104.47.193,P005,69.5,1,0
2025-02-17T03:54:00+00:00,A0002,31.32.70.129,P007,101.44,1,0
2025-02-17T04:15:00+00:00,A0014,28.224.132.220,P008,55.64,1,0
2025-02-17T06:11:00+00:00,A0009,166.197.65.252,P016,30.88,1,0
2025-02-17T06:20:00+00:00,A0043,237.147.62.143,P013,39.07,1,0
2025-02-17T06:33:00+00:00,A0046,58.59.111.249,P010,38.82,1,0
2025-02-17T07:12:00+00:00,A0089,3.52.245.254,P019,24.97,1,0
2025-02-17T07:47:00+00:00,A0012,100.170.136.159,P016,38.79,1,0
2025-02-17T08:17:00+00:00,A0064,82.68.49.47,P010,45.24,1,0
2025-02-17T08:33:00+00:00,A0042,249.226.163.176,P003,91.95,1,0
2025-02-17T08:58:00+00:00,A0057,24.135.130.129,P009,75.3,1,0
2025-02-17T09:11:00+00:00,A0022,111.225.176.168,P019,233.97,1,0
2025-02-17T13:50:00+00:00,A0043,86.113.165.8,P000,85.22,1,0
2025-02-17T15:48:00+00:00,A0010,198.60.204.82,P017,39.35,1,0
2025-02-17T16:04:00+00:00,A0089,113.79.188.36,P010,22.56,1,0
2025-02-17T16:13:00+00:00,A0002,8.252.208.80,P002,139.19,1,0
2025-02-17T16:15:00+00:00,A0088,36.17.155.143,P001,41.29,1,0
2025-02-17T17:54:00+00:00,A0076,245.99.51.115,P012,201.01,1,0
2025-02-17T18:07:00+00:00,A0024,8.230.83.79,P014,17.61,1,0
2025-02-17T18:27:00+00:00,A0053,182.189.209.61,P019,22.76,1,0
2025-02-17T18:37:00+00:00,A0040,93.87.241.167,P006,153.52,1,0
2025-02-17T18:38:00+00:00,A0063,123.212.178.210,P007,30.29,1,0
2025-02-17T18:59:00+00:00,A0091,119.60.141.212,P011,45.3,1,0
2025-02-17T19:01:00+00:00,A0056,107.7.8.68,P018,57.66,1,0
2025-02-17T19:07:00+00:00,A0018,227.217.72.200,P001,38.41,1,0
2025-02-17T19:42:00+00:00,A0086,125.53.197.55,P000,66.14,1,0
2025-02-17T19:50:00+00:00,A0068,141.140.157.214,P012,33.19,1,0
2025-02-17T19:51:00+00:00,A0068,18.174.119.241,P013,152.17,1,1
2025-02-17T20:52:00+00:00,A0061,139.2.124.105,P012,43.07,1,0
2025-02-17T21:25:00+00:00,A0022,30.148.91.183,P002,31.16,1,0
2025-02-17T21:32:00+00:00,A0079,216.178.84.228,P009,92.41,1,0
2025-02-17T22:03:00+00:00,A0025,179.171.152.103,P019,36.79,1,0
2025-02-17T22:32:00+00:00,A0030,28.135.56.65,P005,63.7,1,0
2025-02-17T22:40:00+00:00,A0065,139.140.210.69,P005,116.08,1,0
2025-02-17T23:37:00+00:00,A0003,156.27.131.70,P010,60.24,1,0
2025-02-17T23:49:00+00:00,A0084,253.204.210.133,P002,41.23,1,0
2025-02-18T00:32:00+00:00,A0044,220.19.205.237,P015,22.01,1,0
2025-02-18T01:05:00+00:00,A0033,158.46.205.174,P007,88.29,1,0
2025-02-18T01:18:00+00:00,A0000,64.53.173.33,P002,24.66,1,0
2025-02-18T01:48:00+00:00,A0051,115.59.204.143,P014,71.67,1,0
2025-02-18T02:44:00+00:00,A0069,211.252.249.17,P009,22.37,1,0
2025-02-18T03:18:00+00:00,A0043,66.168.200.81,P017,41.3,1,0
2025-02-18T03:22:00+00:00,A0036,116.72.83.115,P008,37.03,1,0
2025-02-18T04:32:00+00:00,A0027,122.168.141.76,P006,51.46,1,0
2025-02-18T05:54:00+00:00,A0063,204.82.149.13,P018,18.05,1,0
2025-02-18T06:11:00+00:00,A0063,91.78.105.222,P016,47.15,1,1
2025-02-18T06:48:00+00:00,A0078,123.97.33.229,P008,49.28,1,0
2025-02-18T06:52:00+00:00,A0003,92.242.213.119,P002,54.1,1,0
2025-02-18T06:59:00+00:00,A0021,30.249.31.182,P008,69.29,1,0
2025-02-18T08:23:00+00:00,A0092,101.171.119.188,P006,17.13,1,0
2025-02-18T09:06:00+00:00,A0024,58.129.237.218,P007,31.91,1,1
2025-02-18T11:47:00+00:00,A0038,17.98.177.116,P014,80.77,1,0
2025-02-18T12:06:00+00:00,A0036,39.227.134.17,P002,68.01,1,0
2025-02-18T12:45:00+00:00,A0077,39.192.185.235,P014,78.39,1,0
2025-02-18T13:22:00+00:00,A0061,240.22.54.39,P018,74.78,1,0
2025-02-18T14:03:00+00:00,A0050,105.50.36.48,P018,84.43,1,0
2025-02-18T15:00:00+00:00,A0019,37.63.118.72,P005,40.93,1,0
2025-02-18T15:17:00+00:00,A0078,145.142.3.239,P019,56.31,1,0
2025-02-18T15:25:00+00:00,A0044,171.213.31.225,P013,49.57,1,1
2025-02-18T16:06:00+00:00,A0091,18.111.41.254,P005,55.31,1,0
2025-02-18T16:15:00+00:00,A0016,216.131.133.6,P007,75.78,1,0
2025-02-18T17:07:00+00:00,A0029,157.240.192.193,P017,65.12,1,0
2025-02-18T18:53:00+00:00,A0000,134.224.74.169,P010,63.45,1,0
2025-02-18T19:14:00+00:00,A0003,202.53.205.148,P016,79.15,1,0
2025-02-18T19:30:00+00:00,A0008,227.167.186.46,P003,53.27,1,0
2025-02-18T20:30:00+00:00,A0050,98.63.209.151,P011,32.55,1,0
2025-02-18T20:54:00+00:00,A0052,187.154.216.210,P015,131.35,1,0
2025-02-18T21:57:00+00:00,A0063,122.16.184.59,P007,43.17,1,0
2025-02-19T00:03:00+00:00,A0082,52.180.204.15,P013,38.79,1,0
2025-02-19T00:08:00+00:00,A0025,231.118.62.175,P002,34.64,1,0
2025-02-19T00:13:00+00:00,A0053,111.130.138.233,P018,41.6,1,0
2025-02-19T00:59:00+00:00,A0013,193.172.139.140,P004,52.36,1,0
2025-02-19T01:12:00+00:00,A0080,233.149.67.196,P003,67.36,1,0
2025-02-19T01:27:00+00:00,A0098,4.152.161.41,P007,75.02,1,0
2025-02-19T02:07:00+00:00,A0031,190.206.63.184,P000,65.16,1,0
2025-02-19T02:29:00+00:00,A0064,140.106.221.28,P017,38.82,1,0
2025-02-19T02:39:00+00:00,A0035,223.27.78.210,P019,149.39,1,0
2025-02-19T03:17:00+00:00,A0089,191.239.34.223,P009,47.25,1,0
2025-02-19T04:35:00+00:00,A0076,60.22.130.158,P006,27.05,1,0
2025-02-19T05:05:00+00:00,A0051,133.251.115.182,P005,54.38,1,0
2025-02-19T05:19:00+00:00,A0048,12.93.77.185,P000,236.96,1,0
2025-02-19T05:35:00+00:00,A0046,252.42.56.84,P010,68.39,1,0
2025-02-19T08:03:00+00:00,A0014,71.178.210.61,P007,3.08,1,0
2025-02-19T08:15:00+00:00,A0016,1.58.208.2,P005,73.05,1,0
2025-02-19T10:09:00+00:00,A0088,141.43.44.47,P018,78.22,1,0
2025-02-19T11:16:00+00:00,A0095,134.204.162.182,P008,45.31,1,0
2025-02-19T13:57:00+00:00,A0080,176.164.207.205,P003,63.0,1,0
2025-02-19T14:30:00+00:00,A0072,6.54.81.226,P014,41.33,1,0
2025-02-19T16:43:00+00:00,A0029,230.195.109.36,P014,83.76,1,0
2025-02-19T17:41:00+00:00,A0046,207.133.181.62,P009,50.11,1,0
2025-02-19T18:15:00+00:00,A0046,206.110.222.33,P002,47.48,1,1
2025-02-19T18:27:00+00:00,A0075,35.226.153.210,P005,62.56,1,0
2025-02-19T18:33:00+00:00,A0061,116.189.227.197,P002,46.68,1,0
2025-02-19T18:42:00+00:00,A0038,90.158.199.26,P014,59.23,1,0
2025-02-19T18:49:00+00:00,A0026,192.76.25.57,P001,213.96,1,0
2025-02-19T19:15:00+00:00,A0094,246.20.244.131,P017,25.15,1,0
2025-02-19T19:38:00+00:00,A0087,45.184.196.211,P019,79.75,1,0
2025-02-19T19:43:00+00:00,A0097,24.1.228.11,P019,95.37,1,0
2025-02-19T20:43:00+00:00,A0017,114.81.196.92,P001,59.79,1,0
2025-02-19T21:30:00+00:00,A0045,102.148.36.253,P013,53.24,1,0
2025-02-19T21:32:00+00:00,A0080,75.52.227.194,P018,42.68,1,1
2025-02-19T21:54:00+00:00,A0057,252.96.176.170,P011,37.06,1,0
2025-02-19T22:23:00+00:00,A0021,30.163.196.81,P013,236.63,1,0
2025-02-19T22:28:00+00:00,A0028,77.151.28.114,P010,39.52,1,0
2025-02-19T22:49:00+00:00,A0030,222.65.153.23,P017,29.84,1,0
2025-02-19T23:13:00+00:00,A0091,214.10.212.13,P017,43.89,1,0
2025-02-19T23:47:00+00:00,A0053,26.195.14.55,P018,64.4,1,0
2025-02-20T00:11:00+00:00,A0076,208.31.64.236,P000,48.84,1,0
2025-02-20T00:30:00+00:00,A0062,20.184.183.172,P019,1.0,1,0
2025-02-20T00:53:00+00:00,A0091,196.169.86.42,P013,51.28,1,1
2025-02-20T01:20:00+00:00,A0042,123.235.81.44,P012,51.63,1,0
2025-02-20T02:58:00+00:00,A0072,218.2.228.148,P017,38.2,1,0
2025-02-20T03:11:00+00:00,A0012,107.100.35.91,P019,78.38,1,0
2025-02-20T05:57:00+00:00,A0087,76.97.92.176,P010,47.71,1,0
2025-02-20T07:45:00+00:00,A0073,17.54.194.131,P011,39.31,1,0
2025-02-20T07:53:00+00:00,A0014,7.250.251.186,P006,42.84,1,0
2025-02-20T10:36:00+00:00,A0053,61.89.110.249,P019,51.55,1,0
2025-02-20T12:14:00+00:00,A0043,243.131.222.225,P003,53.98,1,0
2025-02-20T12:49:00+00:00,A0092,86.197.97.187,P008,61.05,1,0
2025-02-20T13:31:00+00:00,A0072,12.103.14.239,P007,29.12,1,0
2025-02-20T14:17:00+00:00,A0022,166.168.134.122,P015,34.27,1,0
2025-02-20T15:21:00+00:00,A0032,154.176.165.28,P006,16.78,1,0
2025-02-20T15:22:00+00:00,A0050,246.43.243.97,P015,33.26,1,0
2025-02-20T16:04:00+00:00,A0063,42.18.173.208,P003,77.5,1,0
2025-02-20T18:26:00+00:00,A0099,98.170.249.135,P011,71.43,1,0
2025-02-20T19:05:00+00:00,A0025,135.206.84.122,P009,98.88,1,0
2025-02-20T19:19:00+00:00,A0071,224.253.38.220,P009,35.62,1,0
2025-02-20T20:17:00+00:00,A0014,157.149.159.77,P017,66.24,1,0
2025-02-20T20:34:00+00:00,A0024,78.201.131.251,P018,46.56,1,0
2025-02-20T20:54:00+00:00,A0001,62.98.24.185,P010,17.08,1,0
2025-02-20T21:02:00+00:00,A0028,29.232.184.4,P012,47.25,1,0
2025-02-20T21:12:00+00:00,A0070,191.54.8.186,P003,85.46,1,0
2025-02-20T22:04:00+00:00,A0021,136.217.223.117,P005,22.32,1,0
2025-02-20T23:28:00+00:00,A0081,25.3.239.89,P012,15.56,1,0
2025-02-20T23:41:00+00:00,A0015,229.71.148.222,P016,79.87,1,0
2025-02-21T00:35:00+00:00,A0078,13.36.235.95,P007,138.25,1,0
2025-02-21T01:19:00+00:00,A0051,52.18.205.139,P011,28.26,1,0
2025-02-21T01:41:00+00:00,A0095,105.207.43.174,P006,43.5,1,0
2025-02-21T02:28:00+00:00,A0080,60.1.191.89,P006,84.7,1,0
2025-02-21T02:44:00+00:00,A0043,195.253.84.49,P002,29.67,1,0
2025-02-21T03:19:00+00:00,A0025,74.185.108.139,P009,43.13,1,0
2025-02-21T04:06:00+00:00,A0087,139.104.186.38,P008,73.81,1,0
2025-02-21T04:28:00+00:00,A0048,174.172.42.162,P018,34.36,1,0
2025-02-21T05:29:00+00:00,A0057,180.66.94.192,P010,41.25,1,0
2025-02-21T06:54:00+00:00,A0052,70.66.119.253,P017,49.07,1,0
2025-02-21T07:03:00+00:00,A0073,36.71.198.123,P002,38.3,1,0
2025-02-21T09:18:00+00:00,A0002,40.31.66.234,P001,3.65,1,0
2025-02-21T09:51:00+00:00,A0038,87.131.169.60,P019,86.63,1,0
2025-02-21T10:13:00+00:00,A0070,193.112.28.250,P013,47.99,1,0
2025-02-21T10:55:00+00:00,A0046,53.141.156.63,P007,61.91,1,0
2025-02-21T11:49:00+00:00,A0094,122.175.162.212,P016,70.16,1,0
2025-02-21T12:24:00+00:00,A0010,128.40.130.104,P002,22.63,1,0
2025-02-21T12:26:00+00:00,A0089,123.192.135.80,P005,79.6,1,0
2025-02-21T12:30:00+00:00,A0016,74.204.183.37,P016,60.5,1,0
2025-02-21T13:00:00+00:00,A0059,184.217.97.12,P015,63.21,1,0
2025-02-21T16:20:00+00:00,A0049,21.18.51.34,P006,63.92,1,0
2025-02-21T16:30:00+00:00,A0059,209.52.21.73,P015,62.0,1,0
2025-02-21T17:08:00+00:00,A0027,80.186.130.144,P007,40.92,1,0
2025-02-21T17:43:00+00:00,A0097,154.139.59.201,P017,80.93,1,0
2025-02-21T19:22:00+00:00,A0041,200.38.233.241,P003,43.99,1,0
2025-02-21T19:41:00+00:00,A0094,113.132.122.147,P012,84.42,1,0
2025-02-21T22:01:00+00:00,A0051,67.74.149.230,P017,22.03,1,0
2025-02-21T23:11:00+00:00,A0029,7.58.17.96,P009,50.6,1,0
2025-02-21T23:13:00+00:00,A0047,248.103.97.10,P005,71.65,1,0
2025-02-22T00:04:00+00:00,A0055,199.40.166.176,P013,25.31,1,0
2025-02-22T00:31:00+00:00,A0059,250.135.121.169,P005,49.37,1,0
2025-02-22T02:35:00+00:00,A0023,95.134.232.107,P001,42.68,1,0
2025-02-22T03:06:00+00:00,A0092,231.173.81.79,P015,37.08,1,0
2025-02-22T03:25:00+00:00,A0028,202.9.20.97,P003,64.89,1,0
2025-02-22T03:57:00+00:00,A0018,115.129.18.235,P001,35.53,1,0
2025-02-22T04:15:00+00:00,A0034,126.172.218.237,P011,88.42,1,0
2025-02-22T06:30:00+00:00,A0083,223.147.212.126,P009,18.69,1,0
2025-02-22T06:56:00+00:00,A0002,100.236.226.6,P006,226.89,1,0
2025-02-22T07:05:00+00:00,A0057,31.49.51.23,P012,40.95,1,0
2025-02-22T07:12:00+00:00,A0079,41.16.123.25,P000,65.56,1,0
2025-02-22T07:24:00+00:00,A0015,49.184.158.32,P006,40.76,1,0
2025-02-22T09:56:00+00:00,A0061,204.140.161.164,P014,104.31,1,0
2025-02-22T10:14:00+00:00,A0056,192.147.239.205,P002,52.68,1,0
2025-02-22T11:06:00+00:00,A0097,91.80.90.147,P005,29.89,1,0
2025-02-22T12:42:00+00:00,A0025,145.249.40.40,P002,55.46,1,0
2025-02-22T13:39:00+00:00,A0003,234.26.111.121,P001,1.0,1,0
2025-02-22T13:53:00+00:00,A0021,104.63.18.55,P005,45.27,1,0
2025-02-22T13:55:00+00:00,A0006,244.72.188.199,P016,49.08,1,0
2025-02-22T14:49:00+00:00,A0034,60.84.15.1,P019,39.6,1,1
2025-02-22T15:03:00+00:00,A0074,139.111.163.17,P005,85.48,1,0
2025-02-22T15:38:00+00:00,A0085,177.149.41.166,P017,90.09,1,0
2025-02-22T17:15:00+00:00,A0091,249.115.42.160,P014,1.0,1,0
2025-02-22T17:40:00+00:00,A0043,64.239.164.102,P007,74.61,1,0
2025-02-22T18:43:00+00:00,A0085,64.157.39.99,P015,87.75,1,0
2025-02-22T20:11:00+00:00,A0084,227.179.45.186,P019,91.09,1,0
2025-02-22T20:14:00+00:00,A0078,244.222.139.150,P016,94.79,1,0
2025-02-22T21:05:00+00:00,A0037,198.46.23.66,P017,24.1,1,0
2025-02-22T21:18:00+00:00,A0056,241.112.105.21,P015,44.22,1,0
2025-02-22T22:38:00+00:00,A0091,218.166.115.19,P019,52.94,1,0
2025-02-22T22:44:00+00:00,A0016,111.15.210.198,P004,47.91,1,0
2025-02-22T23:21:00+00:00,A0001,206.50.242.11,P013,47.28,1,0
2025-02-22T23:23:00+00:00,A0035,83.189.194.79,P000,32.48,1,0
2025-02-22T23:54:00+00:00,A0067,101.3.65.243,P001,52.42,1,0
2025-02-23T00:17:00+00:00,A0014,4.73.4.180,P005,65.9,1,0
2025-02-23T00:57:00+00:00,A0005,170.23.59.6,P003,53.25,1,0
2025-02-23T01:28:00+00:00,A0042,116.190.157.16,P019,49.27,1,0
2025-02-23T01:46:00+00:00,A0020,164.113.254.84,P002,42.51,1,0
2025-02-23T02:33:00+00:00,A0090,186.252.188.208,P011,48.15,1,0
2025-02-23T02:49:00+00:00,A0061,87.7.177.177,P002,42.44,1,0
2025-02-23T03:05:00+00:00,A0050,31.78.135.216,P016,20.8,1,0
2025-02-23T04:00:00+00:00,A0066,72.45.173.222,P016,35.34,1,0
2025-02-23T04:22:00+00:00,A0036,90.74.39.97,P008,65.19,1,0
2025-02-23T04:52:00+00:00,A0091,153.235.139.68,P004,51.06,1,0
2025-02-23T06:38:00+00:00,A0078,38.219.22.222,P006,38.14,1,0
2025-02-23T08:47:00+00:00,A0097,79.240.71.178,P013,17.41,1,0
2025-02-23T10:21:00+00:00,A0077,251.215.142.17,P002,41.66,1,0
2025-02-23T10:40:00+00:00,A0064,76.170.40.29,P004,78.08,1,0
2025-02-23T11:37:00+00:00,A0091,169.35.102.66,P003,70.92,1,0
2025-02-23T11:58:00+00:00,A0064,40.124.96.64,P019,23.03,1,1
2025-02-23T12:15:00+00:00,A0040,246.178.149.143,P012,54.1,1,0
2025-02-23T13:39:00+00:00,A0093,19.191.224.42,P019,52.31,1,0
2025-02-23T14:44:00+00:00,A0046,218.47.133.246,P012,41.24,1,0
2025-02-23T15:27:00+00:00,A0022,251.224.8.73,P015,46.15,1,0
2025-02-23T17:22:00+00:00,A0089,29.159.194.222,P017,9.54,1,0
2025-02-23T18:22:00+00:00,A0053,72.241.48.25,P009,52.73,1,0
2025-02-23T18:28:00+00:00,A0084,234.14.6.105,P004,65.19,1,0
2025-02-23T18:31:00+00:00,A0074,221.23.185.151,P012,84.2,1,0
2025-02-23T19:25:00+00:00,A0053,179.176.220.212,P014,64.13,1,1
2025-02-23T19:59:00+00:00,A0084,246.221.171.129,P007,43.24,1,0
2025-02-23T20:42:00+00:00,A0070,182.235.118.49,P014,46.18,1,0
2025-02-23T20:53:00+00:00,A0013,16.110.155.189,P001,45.59,1,0
2025-02-23T22:40:00+00:00,A0099,47.65.121.14,P012,181.93,1,0
2025-02-23T23:07:00+00:00,A0040,57.246.16.181,P012,71.74,1,0
2025-02-23T23:20:00+00:00,A0022,196.175.11.136,P012,26.63,1,0
2025-02-24T01:35:00+00:00,A0096,55.86.41.232,P019,12.66,1,0
2025-02-24T01:48:00+00:00,A0099,209.168.171.1,P003,89.38,1,0
2025-02-24T03:21:00+00:00,A0085,231.218.153.154,P019,38.81,1,0
2025-02-24T03:23:00+00:00,A0065,185.119.144.30,P008,28.24,1,0
2025-02-24T03:50:00+00:00,A0030,228.30.9.200,P012,64.81,1,0
2025-02-24T06:07:00+00:00,A0005,27.120.162.204,P005,39.44,1,0
2025-02-24T06:42:00+00:00,A0036,104.98.213.157,P015,50.68,1,0
2025-02-24T07:16:00+00:00,A0032,217.208.115.137,P014,43.8,1,0
2025-02-24T07:23:00+00:00,A0080,199.235.157.33,P008,59.41,1,0
2025-02-24T07:45:00+00:00,A0052,21.93.147.52,P005,35.62,1,0
2025-02-24T09:01:00+00:00,A0078,58.141.162.83,P005,64.14,1,0
2025-02-24T10:36:00+00:00,A0058,30.88.217.138,P019,43.32,1,0
2025-02-24T12:47:00+00:00,A0006,225.178.26.218,P010,37.87,1,0
2025-02-24T12:59:00+00:00,A0017,17.172.11.12,P004,53.04,1,0
2025-02-24T13:26:00+00:00,A0054,169.18.253.52,P008,59.76,1,0
2025-02-24T15:32:00+00:00,A0069,80.38.215.136,P005,52.48,1,0
2025-02-24T15:34:00+00:00,A0024,104.183.234.237,P015,226.74,1,0
2025-02-24T17:11:00+00:00,A0024,133.149.201.104,P004,53.94,1,1
2025-02-24T17:33:00+00:00,A0074,249.62.58.100,P003,46.39,1,0
2025-02-24T18:52:00+00:00,A0019,58.130.9.20,P006,41.89,1,0
2025-02-24T21:43:00+00:00,A0008,65.191.166.13,P003,181.84,1,0
2025-02-24T22:05:00+00:00,A0020,143.156.41.221,P008,52.54,1,0
2025-02-24T22:38:00+00:00,A0092,180.184.26.72,P015,90.37,1,0
2025-02-24T22:55:00+00:00,A0021,202.124.15.43,P007,61.43,1,0
2025-02-24T23:15:00+00:00,A0040,190.184.11.78,P003,69.95,1,0
2025-02-24T23:43:00+00:00,A0003,107.107.247.84,P019,60.45,1,0
2025-02-25T00:07:00+00:00,A0044,5.237.251.162,P000,13.88,1,0
2025-02-25T00:56:00+00:00,A0044,57.113.183.234,P002,79.91,1,0
2025-02-25T02:23:00+00:00,A0029,223.7.75.104,P013,36.23,1,0
2025-02-25T02:53:00+00:00,A0066,93.225.166.45,P000,81.58,1,0
2025-02-25T03:22:00+00:00,A0066,51.51.201.99,P007,6.72,1,1
2025-02-25T05:52:00+00:00,A0090,69.35.80.228,P012,54.47,1,0
2025-02-25T06:03:00+00:00,A0064,3.14.198.162,P006,50.98,1,0
2025-02-25T06:09:00+00:00,A0047,201.229.136.96,P005,158.31,1,0
2025-02-25T07:03:00+00:00,A0016,242.61.115.27,P012,246.22,1,0
2025-02-25T07:37:00+00:00,A0014,146.242.148.34,P012,185.66,1,0
2025-02-25T07:44:00+00:00,A0037,33.116.102.168,P017,66.76,1,0
2025-02-25T10:55:00+00:00,A0077,21.146.138.251,P015,16.3,1,0
2025-02-25T11:10:00+00:00,A0099,40.187.226.10,P002,56.61,1,0
